,index,lat,lon
13775,13776,29.74232,-95.3644
13776,13777,32.895354,-96.972907
13777,13778,30.397785,-91.518943
13778,13779,38.77,-90.497559
13779,13780,32.7717,-97.31881
13780,13781,32.83697,-97.04054
13781,13782,32.71095,-96.6801
13782,13783,45.03892000000001,-93.28525
13783,13784,32.94148,-96.90296
13784,13785,29.6064,-90.74374
13785,13786,45.03892000000001,-93.28525
13786,13787,32.886794,-96.702321
13787,13788,32.7965,-96.92122
13788,13789,32.95939,-96.820981
13789,13790,32.76195,-96.96522
13790,13791,32.885841,-96.89797
13791,13792,38.65309,-90.44824
13792,13793,39.05049,-94.47169
13793,13794,32.65804,-96.72125
13794,13795,32.71315,-97.32071
13795,13796,38.93775,-94.51263
13796,13797,32.80164,-96.8258
13797,13798,38.54548,-90.42484
13798,13799,39.05312,-94.47705
13799,13800,38.54483,-90.42371
13800,13801,39.10702,-94.62163
13801,13802,38.54543,-90.42986
13802,13803,41.26308,-96.11483
13803,13804,44.881341,-93.088183
13804,13805,44.879394,-93.084792
13805,13806,39.16302,-94.5597
13806,13807,32.94415,-96.82257
13807,13808,39.76081,-104.77621
13808,13809,41.226000000000006,-95.95191
13809,13810,41.92623,-91.54606
13810,13811,32.869359,-96.669888
13811,13812,33.10587,-96.67613
13812,13813,39.05576,-94.49356
13813,13814,39.09853,-94.66544
13814,13815,43.53758,-96.78067
13815,13816,45.05112,-93.28528
13816,13817,39.05559,-94.48341
13817,13818,39.05358,-94.47833
13818,13819,32.67853,-97.11576
13819,13820,45.00591,-93.28247
13820,13821,32.77401,-96.792429
13821,13822,39.14836,-94.65436
13822,13823,38.57001,-95.2894
13823,13824,45.06553,-93.16462
13824,13825,39.696553,-104.982121
13825,13826,41.22371,-96.0211
13826,13827,41.25981,-95.9261
13827,13828,29.688939,-95.280919
13828,13829,32.826213,-96.783822
13829,13830,29.684347,-95.276696
13830,13831,39.777374,-104.884099
13831,13832,32.773740000000004,-96.81162
13832,13833,32.87566,-96.99337
13833,13834,32.862865,-96.894143
13834,13835,32.85998,-96.90238
13835,13836,32.758897999999995,-96.809044
13836,13837,41.69605,-92.27506
13837,13838,32.919729,-96.851565
13838,13839,29.60575,-98.60185
13839,13840,32.69758,-97.23738
13840,13841,32.41275,-96.8721
13841,13842,44.94899,-92.95906
13842,13843,42.44736,-93.64023
13843,13844,42.470726,-93.639041
13844,13845,42.470726,-93.639041
13845,13846,42.44736,-93.64023
13846,13847,44.960209000000006,-93.205597
13847,13848,42.470726,-93.639041
13848,13849,29.765612,-95.348599
13849,13850,29.92898,-95.41204
13850,13851,30.43021,-91.17357
13851,13852,32.797556,-96.709025
13852,13853,32.920970000000004,-96.75009
13853,13854,29.78423,-95.53878
13854,13855,39.094594,-94.894267
13855,13856,44.952471,-93.180915
13856,13857,29.851645,-95.56373
13857,13858,39.05595,-94.49374
13858,13859,29.70266,-95.27789
13859,13860,35.53491,-97.49496
13860,13861,38.97571,-94.54613
13861,13862,44.94833,-92.986338
13862,13863,45.00248,-93.28284
13863,13864,44.91449,-93.27503
13864,13865,32.85728,-96.77046
13865,13866,38.99781,-94.50216
13866,13867,41.26306,-96.094255
13867,13868,41.14712,-96.160017
13868,13869,29.75183,-95.55772
13869,13870,38.90908,-94.77582
13870,13871,38.70229000000001,-90.45012
13871,13872,29.71184,-95.20437
13872,13873,29.49722,-95.11046
13873,13874,32.77478,-96.7788
13874,13875,37.77919,-92.32373
13875,13876,32.77478,-96.7788
13876,13877,39.890725,-104.98746
13877,13878,38.25728,-104.60597
13878,13879,44.42449000000001,-93.29272
13879,13880,44.4686,-93.29249
13880,13881,32.74994,-97.28545
13881,13882,43.68095,-94.60997
13882,13883,43.95235,-92.07122
13883,13884,45.29766,-93.79545
13884,13885,30.08476,-90.42903
13885,13886,45.0375,-93.05517
13886,13887,30.08476,-90.42903
13887,13888,30.08476,-90.42903
13888,13889,29.689290000000003,-95.45912
13889,13890,46.28245,-96.57844
13890,13891,38.65309,-90.44824
13891,13892,29.44644000000001,-98.63539
13892,13893,39.03123,-94.36129
13893,13894,38.51300000000001,-90.44549
13894,13895,35.46039000000001,-97.58062
13895,13896,38.694,-90.45066
13896,13897,45.06831,-93.25379
13897,13898,45.05459000000001,-93.18818
13898,13899,30.12389000000001,-90.68605
13899,13900,38.93989000000001,-94.56764
13900,13901,29.74403,-98.06059
13901,13902,44.81302,-92.92961
13902,13903,39.76643,-104.99971
13903,13904,32.79249,-96.64145
13904,13905,32.83043,-96.78159
13905,13906,44.891335,-93.439919
13906,13907,44.95803,-93.19745
13907,13908,29.84675,-95.50181
13908,13909,44.94128,-93.456549
13909,13910,32.88365,-96.69661
13910,13911,45.28366,-93.75089
13911,13912,44.97698,-93.3439
13912,13913,29.80627,-95.44575
13913,13914,38.59796,-90.45012
13914,13915,32.83964,-97.17802
13915,13916,32.67414,-96.85907
13916,13917,39.79966,-104.93298
13917,13918,45.10041,-93.45522
13918,13919,42.57047,-93.55155
13919,13920,44.89029,-93.28761
13920,13921,39.14301,-94.67093
13921,13922,39.08746,-94.5918
13922,13923,32.78968,-96.79187
13923,13924,39.07287,-94.68057
13924,13925,32.6861,-96.62269
13925,13926,30.12389000000001,-90.68605
13926,13927,29.7044,-95.37465
13927,13928,32.751999999999995,-97.3199
13928,13929,44.9726,-93.29442
13929,13930,29.810442,-95.335139
13930,13931,29.81208,-95.43377
13931,13932,29.76857,-95.35534
13932,13933,30.423,-91.13898
13933,13934,44.07613,-92.5064
13934,13935,29.972790000000003,-95.28103
13935,13936,29.78152,-95.36826
13936,13937,32.82693,-96.78348
13937,13938,29.557681,-95.157801
13938,13939,32.80084,-96.81615
13939,13940,44.896189,-93.247062
13940,13941,33.45463,-94.13425
13941,13942,32.81323,-96.64779
13942,13943,44.86196,-93.27105
13943,13944,29.51591,-98.40621
13944,13945,29.85767,-95.56373
13945,13946,39.00558,-94.69431
13946,13947,45.06843,-93.25816
13947,13948,32.89464,-96.47899
13948,13949,29.86226,-95.40404
13949,13950,29.81285,-95.40279
13950,13951,29.77843,-95.37891
13951,13952,30.00198,-95.58336
13952,13953,29.85471,-95.51563
13953,13954,29.51366,-98.39697
13954,13955,39.04765,-94.646189
13955,13956,35.39134,-97.52656
13956,13957,38.475327,-90.520765
13957,13958,32.67471,-97.14274
13958,13959,29.85112,-95.50958
13959,13960,32.81239,-96.79096
13960,13961,29.58468,-98.59766
13961,13962,32.792744,-97.32169
13962,13963,32.7779,-97.06143
13963,13964,38.84076,-91.2268
13964,13965,29.785,-95.60532
13965,13966,32.892309999999995,-96.89816
13966,13967,38.836767,-91.221988
13967,13968,29.62357,-98.24391
13968,13969,39.22831,-94.65181
13969,13970,38.90908,-94.77582
13970,13971,32.69415,-96.63049
13971,13972,29.7686,-95.4559
13972,13973,32.89127,-96.70937
13973,13974,38.90908,-94.77582
13974,13975,32.85998,-96.90238
13975,13976,29.762935,-95.45581
13976,13977,30.458562,-90.916144
13977,13978,29.54943,-95.15032
13978,13979,32.98097,-96.28934
13979,13980,32.132418,-96.958263
13980,13981,29.67773,-95.421902
13981,13982,29.39587,-98.49417
13982,13983,32.887727000000005,-97.09935
13983,13984,29.50969000000001,-98.54004
13984,13985,29.726169,-95.37531
13985,13986,29.73335,-95.37172
13986,13987,29.77135,-95.32992
13987,13988,29.785707,-95.265205
13988,13989,29.89335100000001,-95.588801
13989,13990,29.60028,-95.26543
13990,13991,33.0876,-96.8349
13991,13992,30.235387,-97.860298
13992,13993,39.04264000000001,-94.36787
13993,13994,29.80966,-95.341
13994,13995,29.87007,-95.38485
13995,13996,30.224853000000003,-97.766993
13996,13997,44.82244,-93.39813
13997,13998,29.937121,-95.482719
13998,13999,29.6182,-95.386713
13999,14000,33.054959999999994,-96.82978
14000,14001,39.68456,-104.9467
14001,14002,29.81242,-95.33503
14002,14003,38.615627,-90.512035
14003,14004,30.33224,-97.68666
14004,14005,38.51827,-90.54672
14005,14006,29.72082,-95.32521
14006,14007,43.450966,-92.298551
14007,14008,38.51300000000001,-90.44549
14008,14009,45.06696,-93.18203
14009,14010,41.69057,-91.63633
14010,14011,32.652931,-97.321333
14011,14012,29.743062,-95.364136
14012,14013,39.04094,-94.35661
14013,14014,32.769054,-96.822331
14014,14015,30.213718,-97.660187
14015,14016,38.50572,-90.6195
14016,14017,39.13353,-94.49887
14017,14018,38.803221,-104.730171
14018,14019,38.76537,-104.78024
14019,14020,38.88731,-94.6763
14020,14021,32.891859000000004,-96.965689
14021,14022,29.70538,-95.49318
14022,14023,41.60043,-93.58547
14023,14024,38.94027,-94.57925
14024,14025,39.1001,-94.8817
14025,14026,38.93289,-94.67147
14026,14027,32.74732,-96.74967
14027,14028,38.873179,-104.72013
14028,14029,32.8656,-96.791639
14029,14030,30.26673,-97.73432
14030,14031,30.399698,-97.74555
14031,14032,29.77935,-95.450833
14032,14033,43.45099,-92.29855
14033,14034,32.887840000000004,-96.70445
14034,14035,32.81478,-96.86707
14035,14036,33.04326,-97.00712
14036,14037,41.60669,-91.55021
14037,14038,41.609338,-91.55019
14038,14039,44.87576,-93.03124
14039,14040,45.06117,-93.155592
14040,14041,35.39045,-97.41979
14041,14042,39.03123,-94.36129
14042,14043,32.9328,-96.90196
14043,14044,29.42696,-98.50116
14044,14045,33.1203,-96.66796
14045,14046,29.69884,-95.28348
14046,14047,32.83664,-96.81551
14047,14048,32.93473,-96.7521
14048,14049,29.94888,-95.41705
14049,14050,29.78423,-95.53878
14050,14051,29.57514,-95.38638
14051,14052,38.947036,-94.361384
14052,14053,29.976540000000004,-95.71036
14053,14054,44.95094,-93.10525
14054,14055,39.27136,-104.89695
14055,14056,32.8436,-96.7744
14056,14057,32.93564,-96.75149
14057,14058,39.16539,-94.55892
14058,14059,39.17539,-94.53386
14059,14060,29.784240000000004,-95.10862
14060,14061,29.8137,-95.37094
14061,14062,41.22371,-96.0211
14062,14063,39.07068,-94.51803
14063,14064,32.9328,-96.90196
14064,14065,39.02506,-94.69102
14065,14066,37.5565,-97.32589
14066,14067,39.17921,-94.57163
14067,14068,45.06885,-93.26845
14068,14069,32.75992,-97.13438
14069,14070,29.48464,-98.53279
14070,14071,39.054923,-94.48126
14071,14072,39.20493,-94.49804
14072,14073,29.67271,-95.38161
14073,14074,32.75992,-97.13438
14074,14075,32.619352,-97.32153
14075,14076,30.03523,-95.42908
14076,14077,38.65309,-90.44824
14077,14078,38.78734,-90.53614
14078,14079,38.93192,-94.64562
14079,14080,29.78443,-95.522074
14080,14081,45.165153,-91.141228
14081,14082,32.67434,-97.14465
14082,14083,45.16353400000001,-91.136985
14083,14084,38.90908,-94.77582
14084,14085,32.67082,-97.20888
14085,14086,40.4335,-104.99255
14086,14087,32.83841,-96.60003
14087,14088,38.95081,-94.53945
14088,14089,32.74207,-97.34248
14089,14090,39.517478,-104.76478
14090,14091,29.76673,-95.36675
14091,14092,39.05049,-94.47169
14092,14093,32.814602,-96.645262
14093,14094,39.00678,-94.48638
14094,14095,39.016651,-94.138349
14095,14096,44.90502,-91.84898
14096,14097,32.83093,-96.78125
14097,14098,29.731,-95.40443
14098,14099,29.73258,-95.37912
14099,14100,41.59222000000001,-93.74741
14100,14101,41.59222000000001,-93.74741
14101,14102,29.861462,-95.403386
14102,14103,29.63985,-95.24193
14103,14104,37.61542,-104.75817
14104,14105,32.784690000000005,-96.79163
14105,14106,30.0259,-95.25883
14106,14107,29.792615,-95.268172
14107,14108,29.489722,-98.402082
14108,14109,44.95192,-93.097
14109,14110,29.78502000000001,-95.60869
14110,14111,33.046508,-96.829576
14111,14112,32.907466,-96.89693
14112,14113,43.94086,-91.74531
14113,14114,39.040499,-94.559123
14114,14115,32.78045,-97.21251
14115,14116,45.00955,-93.07231
14116,14117,45.138199,-93.494739
14117,14118,39.82802,-104.94548
14118,14119,29.598689,-95.38639
14119,14120,29.787938,-95.68844
14120,14121,29.4529,-95.07997
14121,14122,38.58503,-90.44839
14122,14123,32.78575,-96.80618
14123,14124,30.439090000000004,-91.1879
14124,14125,29.983392,-95.295173
14125,14126,30.57226,-91.07135
14126,14127,30.574343,-91.073733
14127,14128,30.39001,-97.73498
14128,14129,30.23213,-97.73656
14129,14130,45.04673,-93.40075
14130,14131,32.75894,-97.21836
14131,14132,39.036549,-94.224943
14132,14133,39.03726,-94.24532
14133,14134,32.52794,-93.67762
14134,14135,32.9949,-96.95079
14135,14136,32.85689,-96.88857
14136,14137,29.89092,-95.41227
14137,14138,38.80246,-90.69709
14138,14139,30.50840800000001,-91.176149
14139,14140,41.60059,-93.60046
14140,14141,29.87071,-95.41281
14141,14142,30.274026,-97.752757
14142,14143,29.688640000000003,-95.363598
14143,14144,38.93989000000001,-94.56764
14144,14145,29.724868,-94.991516
14145,14146,29.59822,-95.38163
14146,14147,32.92563,-96.80353
14147,14148,32.894419,-96.711458
14148,14149,32.842726,-96.775155
14149,14150,29.8619,-95.52928
14150,14151,39.10828400000001,-94.588417
14151,14152,44.95185,-93.15165
14152,14153,39.10656,-94.58811
14153,14154,32.76109,-97.31873
14154,14155,32.763259999999995,-97.30902
14155,14156,32.78559,-96.76761
14156,14157,29.74084,-95.36555
14157,14158,32.370788,-97.202308
14158,14159,30.196690000000004,-93.24629
14159,14160,41.87355,-93.57139
14160,14161,30.47363,-90.80162
14161,14162,29.711028,-95.493219
14162,14163,32.9186,-96.85587
14163,14164,29.728942,-95.309446
14164,14165,32.924631,-96.838278
14165,14166,32.92457,-96.83844
14166,14167,38.74046,-90.6196
14167,14168,29.73131,-95.41865
14168,14169,38.768228,-90.494701
14169,14170,32.85689,-96.88857
14170,14171,32.757444,-96.866082
14171,14172,32.929288,-96.759901
14172,14173,32.917518,-96.803541
14173,14174,30.15721,-95.44919
14174,14175,29.663929,-95.528171
14175,14176,30.428699,-91.062835
14176,14177,32.382019,-97.206061
14177,14178,29.68993,-95.32959
14178,14179,39.82745,-104.98729
14179,14180,29.79942,-95.44897
14180,14181,29.96009,-95.41864
14181,14182,39.84527,-104.98492
14182,14183,39.13227,-104.8633
14183,14184,32.7883,-96.80279
14184,14185,32.80103,-96.79322
14185,14186,39.03002,-94.3608
14186,14187,29.76673,-95.36675
14187,14188,29.83331,-95.38431
14188,14189,29.42901,-98.50085
14189,14190,29.7072,-95.23198
14190,14191,32.81176,-96.85767
14191,14192,32.79274,-96.6168
14192,14193,29.7843,-95.56055
14193,14194,38.89416,-104.83145
14194,14195,29.72467,-95.47644
14195,14196,42.50826,-90.66765
14196,14197,33.114740000000005,-97.0289
14197,14198,30.00198,-95.58336
14198,14199,38.80899,-94.889
14199,14200,32.915377,-96.898053
14200,14201,32.50477,-93.74666
14201,14202,39.06748,-94.5084
14202,14203,38.700444,-90.670542
14203,14204,38.97577,-94.71427
14204,14205,39.07982,-94.49108
14205,14206,32.853770000000004,-96.64562
14206,14207,45.00188,-93.08944
14207,14208,32.87535,-96.77033
14208,14209,32.68305,-96.61725
14209,14210,32.97394,-96.71687
14210,14211,29.7843,-95.56055
14211,14212,29.87325,-95.40996
14212,14213,35.39122000000001,-97.45447
14213,14214,39.70048,-104.98663
14214,14215,38.54456,-90.4322
14215,14216,38.97437100000001,-94.357151
14216,14217,44.85995,-93.32496
14217,14218,29.93893,-95.37492
14218,14219,32.677609999999994,-97.38585
14219,14220,32.66291,-97.24435
14220,14221,29.71532,-95.50077
14221,14222,39.14511,-94.390795
14222,14223,32.836929999999995,-96.95788
14223,14224,39.05576,-94.49356
14224,14225,45.00805,-93.2043
14225,14226,32.81954,-97.06048
14226,14227,39.02783,-94.50077
14227,14228,45.08649000000001,-93.40222
14228,14229,38.43593,-104.60648
14229,14230,32.687870000000004,-97.06273
14230,14231,29.822158,-95.33507
14231,14232,38.43593,-104.60648
14232,14233,40.07315,-104.319526
14233,14234,40.07318,-104.37629
14234,14235,32.78114,-96.78527
14235,14236,32.77948,-96.78003
14236,14237,32.78009,-96.77795
14237,14238,29.64761,-95.3562
14238,14239,29.77663,-95.26964
14239,14240,32.750571,-96.920199
14240,14241,29.712,-95.2008
14241,14242,33.09494,-96.67991
14242,14243,32.76206,-96.9152
14243,14244,32.705148,-97.30438
14244,14245,29.70538,-95.49318
14245,14246,32.74252,-97.341351
14246,14247,39.207115,-94.48112
14247,14248,29.785314,-95.451749
14248,14249,29.73046,-95.41911
14249,14250,32.74207,-97.34248
14250,14251,29.72398,-95.48519
14251,14252,32.87863,-96.89812
14252,14253,32.47643,-93.75531
14253,14254,32.96001,-96.72825
14254,14255,32.839859999999994,-97.23074
14255,14256,29.86718,-95.54115
14256,14257,39.015729,-94.692957
14257,14258,29.93748,-95.47395
14258,14259,32.825328000000006,-96.696793
14259,14260,39.28293,-103.2624
14260,14261,30.18283,-97.6875
14261,14262,32.92581,-96.81463
14262,14263,38.74196,-90.44124
14263,14264,42.0346,-94.12543
14264,14265,42.034111,-94.184269
14265,14266,39.12714,-94.49798
14266,14267,42.19209,-93.57046
14267,14268,30.4221,-91.07934
14268,14269,32.92413,-96.78271
14269,14270,38.800215,-90.624293
14270,14271,39.45297,-94.78847
14271,14272,39.51439,-94.78688
14272,14273,42.19209,-93.57046
14273,14274,39.29431,-102.60982
14274,14275,32.77127,-96.80029
14275,14276,32.75939,-97.01962
14276,14277,29.77144,-95.20082
14277,14278,32.83705,-96.95779
14278,14279,29.8619,-95.52928
14279,14280,29.61715,-95.35547
14280,14281,29.804781,-95.41228
14281,14282,38.77293,-90.39992
14282,14283,29.657691,-95.35547
14283,14284,30.40853,-97.67812
14284,14285,30.14628,-97.79368
14285,14286,29.58546,-95.38608
14286,14287,40.08081,-104.98067
14287,14288,29.73713,-95.34964
14288,14289,29.56638,-95.16621
14289,14290,29.86226,-95.40404
14290,14291,38.55247,-90.43045
14291,14292,41.220864,-95.832105
14292,14293,44.86196,-93.27105
14293,14294,29.80446,-95.28728
14294,14295,29.53323,-95.13492
14295,14296,42.51542,-94.22355
14296,14297,29.465124,-98.619775
14297,14298,45.14208,-93.497345
14298,14299,39.77142,-104.99088
14299,14300,41.49465,-95.89677
14300,14301,44.76605,-91.46655
14301,14302,32.86804,-96.66789
14302,14303,39.13274000000001,-94.81803
14303,14304,38.93863,-94.50514
14304,14305,32.88365,-96.69661
14305,14306,39.02812,-94.25328
14306,14307,44.94844000000001,-92.89654
14307,14308,32.93473,-96.7521
14308,14309,29.88693,-95.41191
14309,14310,29.91702,-95.41274
14310,14311,32.97394,-96.71687
14311,14312,45.09853,-93.40215
14312,14313,35.4644,-97.76026
14313,14314,32.456520000000005,-96.84492
14314,14315,32.44161,-96.85073
14315,14316,41.22371,-96.0211
14316,14317,39.101665,-94.593961
14317,14318,29.50638,-95.11596
14318,14319,29.93763,-95.47327
14319,14320,30.085386,-95.412134
14320,14321,32.66291,-97.24435
14321,14322,39.03952,-94.67339
14322,14323,38.63829000000001,-90.4401
14323,14324,44.87104,-93.4338
14324,14325,44.833541,-93.059434
14325,14326,29.75514,-95.55817
14326,14327,32.78879000000001,-96.76432
14327,14328,44.86127000000001,-93.16702
14328,14329,29.50638,-95.11596
14329,14330,29.5334,-95.13508
14330,14331,45.10041,-93.45522
14331,14332,45.01977,-92.98478
14332,14333,44.92248,-92.9726
14333,14334,39.00558,-94.69431
14334,14335,38.6056,-90.45076
14335,14336,29.7843,-95.56055
14336,14337,43.760702,-92.13416
14337,14338,43.745719,-92.13452
14338,14339,29.71411,-95.31358
14339,14340,32.86804,-96.66789
14340,14341,32.77762,-96.51932
14341,14342,32.703590000000005,-96.66307
14342,14343,39.012818,-95.14743
14343,14344,32.9234,-96.81958
14344,14345,32.872040000000005,-96.67942
14345,14346,32.89127,-96.70937
14346,14347,44.98284,-93.28746
14347,14348,37.74628,-92.58423
14348,14349,29.6023,-95.38644
14349,14350,38.75755,-90.46364
14350,14351,32.94886,-96.56557
14351,14352,34.812428999999995,-99.333675
14352,14353,34.813656,-99.33541
14353,14354,29.71411,-95.31358
14354,14355,43.97519000000001,-92.45669
14355,14356,35.601787,-97.56719
14356,14357,33.00357,-96.69593
14357,14358,35.40622000000001,-97.54795
14358,14359,39.098214,-104.863952
14359,14360,29.70375,-95.29803
14360,14361,33.03131,-96.70763
14361,14362,38.76878,-90.52358
14362,14363,44.94844000000001,-92.89654
14363,14364,30.2022,-98.37567
14364,14365,30.20077,-98.369456
14365,14366,32.878840000000004,-96.68818
14366,14367,32.9201,-96.74858
14367,14368,29.74092000000001,-95.36583
14368,14369,32.78097,-96.78393
14369,14370,29.71008,-95.11137
14370,14371,32.790009999999995,-96.76179
14371,14372,29.65444,-95.56519
14372,14373,32.794979999999995,-96.69424
14373,14374,29.933109,-95.208211
14374,14375,29.76273,-95.37132
14375,14376,29.77676,-95.45598
14376,14377,39.11292,-94.61808
14377,14378,38.700444,-90.670542
14378,14379,32.79197,-96.72898
14379,14380,32.4164,-93.79126
14380,14381,32.925794,-96.815045
14381,14382,32.83211,-96.6318
14382,14383,32.700140000000005,-96.93549
14383,14384,29.91111,-95.55592
14384,14385,29.59753,-95.19641
14385,14386,32.75277,-97.31964
14386,14387,29.606059,-95.38651
14387,14388,44.88765,-93.34489
14388,14389,29.58722,-95.38655
14389,14390,29.68814,-95.53072
14390,14391,39.09591,-94.55937
14391,14392,35.504838,-97.57672
14392,14393,45.03211,-92.96586
14393,14394,32.768387,-96.825887
14394,14395,43.67919000000001,-93.32223
14395,14396,45.94826,-95.60749
14396,14397,32.76053,-97.238977
14397,14398,32.76058,-97.236595
14398,14399,29.43501,-95.0646
14399,14400,37.87109,-92.01776
14400,14401,32.85813,-96.65189
14401,14402,39.78014,-104.96196
14402,14403,38.80576,-90.85809
14403,14404,39.15525,-94.49811
14404,14405,32.701159999999994,-97.06287
14405,14406,29.4529,-95.07997
14406,14407,39.09874,-94.60473
14407,14408,39.0474,-94.44684
14408,14409,39.16043,-94.63557
14409,14410,38.906615,-94.52403
14410,14411,32.64764,-96.86299
14411,14412,33.230671,-97.17476
14412,14413,38.97076,-94.51734
14413,14414,29.77438,-95.3105
14414,14415,30.25401,-97.603778
14415,14416,44.96682,-93.27457
14416,14417,44.95076,-93.10598
14417,14418,38.99512,-94.555
14418,14419,32.925763,-96.83192
14419,14420,44.87576,-93.03124
14420,14421,44.463657,-93.154786
14421,14422,45.071967,-93.286168
14422,14423,32.77159,-96.91534
14423,14424,39.07755,-94.59549
14424,14425,45.0589,-92.95852
14425,14426,45.058138,-92.958641
14426,14427,29.86718,-95.54115
14427,14428,33.00023,-96.95969
14428,14429,29.76273,-95.37132
14429,14430,32.802859999999995,-97.21216
14430,14431,47.431163,-92.52236
14431,14432,29.78398,-95.49638
14432,14433,32.748893,-96.809509
14433,14434,32.9261,-96.81214
14434,14435,43.681619,-92.327468
14435,14436,39.04598,-94.415904
14436,14437,41.6822,-92.9089
14437,14438,32.68377,-97.42096
14438,14439,29.78982,-98.02658
14439,14440,29.39812,-98.51087
14440,14441,30.289738,-97.707217
14441,14442,29.48607,-98.59039
14442,14443,39.12118,-94.56477
14443,14444,29.94888,-95.41705
14444,14445,29.69254,-95.28457
14445,14446,29.54025,-98.57176
14446,14447,42.16807,-91.77603
14447,14448,45.0375,-93.05517
14448,14449,45.28983,-92.99876
14449,14450,39.82176,-104.9592
14450,14451,44.358785,-93.606271
14451,14452,44.340833,-93.60642
14452,14453,46.650563,-95.647543
14453,14454,38.80582,-90.4796
14454,14455,32.894459999999995,-96.47893
14455,14456,29.71178,-95.26591
14456,14457,44.96682,-93.27457
14457,14458,29.88693,-95.41191
14458,14459,39.05049,-94.47169
14459,14460,39.7158,-105.00184
14460,14461,29.84784,-95.3946
14461,14462,32.980665,-96.713703
14462,14463,44.81432,-93.60901
14463,14464,45.07601,-93.33808
14464,14465,39.09853,-94.66544
14465,14466,33.021251,-96.88485
14466,14467,33.019345,-96.885077
14467,14468,38.806411,-90.836838
14468,14469,32.7717,-97.31881
14469,14470,39.04467,-94.38463
14470,14471,35.46018,-97.60484
14471,14472,32.76914,-96.80826
14472,14473,39.20712,-94.6358
14473,14474,32.77952,-96.81198
14474,14475,29.87325,-95.40996
14475,14476,35.456285,-97.510943
14476,14477,39.051266,-94.473365
14477,14478,32.8564,-96.77022
14478,14479,29.45018,-98.6325
14479,14480,45.01005,-93.17047
14480,14481,29.5776,-98.645
14481,14482,29.684347,-95.276696
14482,14483,47.02565,-91.674733
14483,14484,29.74211,-95.3643
14484,14485,35.38821,-97.49517
14485,14486,38.90908,-94.77582
14486,14487,29.74978,-95.26486
14487,14488,40.40738,-104.973791
14488,14489,40.407167,-104.951596
14489,14490,44.88705,-93.33703
14490,14491,32.802859999999995,-97.21216
14491,14492,29.777490000000004,-95.42223
14492,14493,45.07847,-93.38649
14493,14494,29.69884,-95.28348
14494,14495,39.63539,-104.89743
14495,14496,35.46032,-97.65058
14496,14497,32.74449,-96.81398
14497,14498,32.769459999999995,-96.80445
14498,14499,44.89426,-93.27514
14499,14500,29.556205,-95.714875
14500,14501,29.77731,-95.83251
14501,14502,32.665240000000004,-97.32897
14502,14503,32.73911,-96.82337
14503,14504,44.78328,-93.21827
14504,14505,32.76748,-97.31084
14505,14506,45.281933,-92.984193
14506,14507,30.354123,-90.791111
14507,14508,30.365492,-90.780096
14508,14509,30.47436,-90.75433
14509,14510,38.90908,-94.77582
14510,14511,32.743990000000004,-97.48094
14511,14512,32.85777,-96.55267
14512,14513,32.64239,-97.18273
14513,14514,29.771231,-95.45626
14514,14515,30.459444,-91.053925
14515,14516,36.16446,-95.638416
14516,14517,30.05586,-97.61841
14517,14518,44.96552,-93.46043
14518,14519,38.54017,-90.49535
14519,14520,32.68238,-97.24041
14520,14521,29.78613,-95.37018
14521,14522,32.936784,-96.749721
14522,14523,44.77717,-93.21844
14523,14524,44.77802,-93.21706
14524,14525,44.78383,-93.20862
14525,14526,45.28283,-93.00302
14526,14527,29.80804,-95.45668
14527,14528,29.94888,-95.41705
14528,14529,44.97485,-93.4978
14529,14530,32.908,-96.90414
14530,14531,38.74381,-90.41274
14531,14532,29.86226,-95.40404
14532,14533,45.075785,-93.331817
14533,14534,32.67655,-97.1268
14534,14535,29.70375,-95.29803
14535,14536,32.792320000000004,-96.63375
14536,14537,38.99781,-94.50216
14537,14538,32.806540000000005,-96.84046
14538,14539,39.014995,-94.693018
14539,14540,32.94138,-96.74419
14540,14541,41.22389,-96.00952
14541,14542,32.90176,-96.7689
14542,14543,39.24358400000001,-94.65834
14543,14544,29.74211,-95.3643
14544,14545,32.37729,-96.64662
14545,14546,29.47293,-98.61235
14546,14547,39.10343,-94.67623
14547,14548,39.88277,-104.98768
14548,14549,35.47932,-97.746941
14549,14550,29.78482,-95.565494
14550,14551,32.6712,-96.97551
14551,14552,29.59665,-95.40902
14552,14553,32.92192,-96.75393
14553,14554,32.5725,-96.82265
14554,14555,32.91812,-96.74586
14555,14556,32.920970000000004,-96.76514
14556,14557,38.9353,-94.704131
14557,14558,39.13169,-94.67643
14558,14559,29.32612,-98.41392
14559,14560,38.5517,-90.42974
14560,14561,29.5916,-98.59132
14561,14562,39.00558,-94.69431
14562,14563,38.94796,-94.88868
14563,14564,29.9133,-95.30917
14564,14565,41.22381,-96.039043
14565,14566,29.680640000000004,-95.38862
14566,14567,38.6355,-90.41524
14567,14568,32.8464,-96.63711
14568,14569,41.22381,-96.039043
14569,14570,29.77601,-95.36901
14570,14571,32.67857,-96.68087
14571,14572,29.76578,-95.45607
14572,14573,29.45018,-98.6325
14573,14574,32.66972,-96.93682
14574,14575,32.76736,-96.77737
14575,14576,32.76426,-96.77405
14576,14577,32.77073,-96.8172
14577,14578,30.0429,-90.62751
14578,14579,30.040839,-90.625319
14579,14580,29.780197,-95.36821
14580,14581,29.76741,-95.3616
14581,14582,29.824240000000003,-95.33555
14582,14583,32.69401,-96.8231
